shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 08:00:00,0,2.0940941879281705,22.895788242994804,0,74.06755013427669,1,0.6,1.0,1,2.000040010153611,23.648280124911775,93.66571760225425,0.0,0.0,74.21048981301703,0.0,1.0,0.6,1.0,13.491030538466712,7.485543039690544,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 08:10:00,1,2.1233901790212153,22.75031752686503,0,84.36523027158104,1,0.6,1.0,1,2.231179657508721,22.702360167114307,91.22529546890769,0.0,0.0,81.21837324514775,0.0,1.0,0.6,1.0,12.566833464409951,9.615552316876062,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 08:20:00,2,2.16473902903841,22.51632585713714,0,77.48447164333052,1,0.6,1.0,1,2.1550083128804056,22.578701877352326,92.7388398397571,0.0,0.0,78.59206931692133,0.0,1.0,0.6,1.0,12.564570747010482,10.109087433257137,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 08:30:00,3,2.216174908159167,22.27432810565422,0,78.3778956210099,1,0.6,1.0,1,2.0549732684617013,22.468049460767592,91.1677082783188,0.0,0.0,79.60020679782205,0.0,1.0,0.6,1.0,13.427855261468434,8.094329409986175,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 08:40:00,4,2.219943307757896,21.54468159491335,0,79.57461623940073,1,0.6,1.0,1,1.967435987801472,21.06067112405187,91.67775823168466,0.0,0.0,76.7730392421612,0.0,1.0,0.6,1.0,12.324293362449675,8.858713761560457,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 08:50:00,5,2.226216453083536,21.454647677535238,0,67.4176572292475,1,0.6,1.0,1,2.2296788364388966,21.122867710161252,92.64174624425341,0.0,0.0,69.59298628999807,0.0,1.0,0.6,1.0,13.11150552141821,9.98718474426869,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 09:00:00,6,2.2132239017430217,21.160609735086023,0,80.42458452022673,1,0.6,1.0,1,2.1428542943239024,21.009660679372118,90.666558305031,0.0,0.0,78.55036978741389,0.0,1.0,0.6,1.0,13.48479402440606,9.69956613934766,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 09:10:00,7,2.2475660929674977,22.104685818463846,0,62.76253378069225,1,0.6,1.0,1,2.3850021624129876,22.35816441099352,91.48310588690899,0.0,0.0,60.66824380662342,0.0,1.0,0.6,1.0,13.413873130812096,8.2830207845935,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 09:20:00,8,2.289198384412701,22.054608946538597,0,64.67273837067694,1,0.6,1.0,1,2.1789521192241113,21.80068945480529,93.31030560784693,0.0,0.0,62.70743260836884,0.0,1.0,0.6,1.0,12.92091493672872,9.96406987975854,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 09:30:00,9,2.30015981856709,22.428244208688078,0,73.55088463765296,1,0.6,1.0,1,2.329994169419466,22.56634272569143,91.90307697940106,0.0,0.0,71.54572082024009,0.0,1.0,0.6,1.0,13.60695752162971,10.585100107405903,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 09:40:00,10,2.3335959516590874,21.348428616311505,0,68.788201039922,1,0.6,1.0,1,2.6265376347590133,20.980768199647034,91.63440749580157,,0.0,67.18386118110602,0.0,1.0,0.6,1.0,12.496341005374667,8.112950726671416,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 09:50:00,11,2.3149364521489777,21.22593345555823,0,61.582981174308024,1,0.6,1.0,1,2.2370352555168083,21.228118351673356,91.42188724080084,0.0,0.0,61.301293732073816,0.0,1.0,0.6,1.0,13.20069233024382,9.958427501125339,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 10:00:00,12,2.316697256010285,21.23069619634024,0,76.15025727366748,1,0.6,1.0,1,2.575946663095235,21.354822457224458,91.76740429662038,0.0,0.0,77.65859554417675,0.0,1.0,0.6,1.0,13.863494869720341,8.810968680743828,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 10:10:00,13,2.307961396134205,22.55290105707173,0,68.9062063271896,1,0.6,1.0,1,2.742164015705205,22.588780443444186,90.9843703898746,0.0,0.0,68.59162921195535,0.0,1.0,0.6,1.0,13.63957993380446,8.814336044548314,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 10:20:00,14,2.2937795423388763,22.421964078266075,0,77.26381600999112,1,0.6,1.0,1,2.167435184823366,22.398009332219736,90.94772554028711,0.0,0.0,78.20082604053954,0.0,1.0,0.6,1.0,13.41020530132608,8.717584999145071,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 10:30:00,15,2.2940634966790863,22.297983093987956,0,62.84904953395381,1,0.6,1.0,1,2.348440930471351,22.63515275405536,91.62919182207051,0.0,0.0,59.17729120885499,0.0,1.0,0.6,1.0,12.611441007464117,8.643611317728924,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 10:40:00,16,2.313353015785242,21.237194983589465,0,60.72003426423334,1,0.6,1.0,1,2.0896910272435214,21.237051368168913,91.56411436966235,0.0,0.0,63.22631005839883,0.0,1.0,0.6,1.0,13.483703705137502,9.706038256388888,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 10:50:00,17,2.3379023024467127,22.365930425555437,0,70.37076679722385,1,0.6,1.0,1,2.5376476169418885,22.173331327219437,92.9175970412372,0.0,0.0,70.02642653771827,0.0,1.0,0.6,1.0,13.602720112194492,8.187349445331476,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 11:00:00,18,2.3125561500641374,21.340682153049674,0,77.6206041347679,1,0.6,1.0,1,2.4982168659265214,21.005212571242865,92.3530872573197,0.0,0.0,78.22731711904372,0.0,1.0,0.6,1.0,12.739442224263996,8.076218275965617,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 11:10:00,19,2.3183455151832146,20.76327983978282,0,67.72109522856148,1,0.6,1.0,1,2.483328006216235,20.735027404364033,91.56208054527733,0.0,0.0,69.5193655419866,0.0,1.0,0.6,1.0,13.402152270073499,7.3961287061699394,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 11:20:00,20,2.269768383391429,21.857400319781792,0,77.1705303998074,1,0.6,1.0,1,2.073271900235179,21.172428729397282,91.38191472782493,0.0,0.0,77.4577146040323,0.0,1.0,0.6,1.0,12.974182696407452,8.851172262576366,0,0.0,0.0
SYNTH_SHIP_004,SCENARIO_6_COMPRESSOR_FAILURE,2026-06-01 11:30:00,21,2.294632804118028,22.03813370631277,0,74.19565228498959,1,0.6,1.0,1,2.4982710355095543,22.304086346935428,90.4703730990917,0.0,0.0,74.57347282512887,0.0,1.0,0.6,1.0,13.110771044847954,7.592817080530688,0,0.0,0.0
