shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:00:00,0,2.2992044679764128,33.53589838486224,0,75.19936097500667,1,0.95,1.0,1,2.232303608292775,33.42934448386079,93.73041647861332,0.0,0.0,75.86348559700474,0.0,1.0,0.95,1.0,13.530528979606997,14.155130031975457,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:10:00,1,2.182802646414029,33.45167590572747,0,70.44532277851143,1,0.95,1.0,1,2.0346916680502782,33.31931616086391,92.20172011067062,0.0,0.0,70.65125668677545,0.0,1.0,0.95,1.0,13.194250900596996,17.07123700936617,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:20:00,2,2.0460209885193343,33.374255006893144,0,67.56738228069344,1,0.95,1.0,1,2.076920881001364,33.231756821735765,90.28606957971,0.0,0.0,67.22915689776156,0.0,1.0,0.95,1.0,12.98659324803951,15.450223975260144,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:30:00,3,1.9777202794221587,33.30378409206941,0,71.81314703189337,1,0.95,1.0,1,1.8374885723929961,33.09608736933473,91.9223993075538,0.0,0.0,71.58549040317433,0.0,1.0,0.95,1.0,12.885062030192817,13.753821110951973,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:40:00,4,1.8936036605066768,33.240398242937985,0,75.34398855054165,1,0.95,1.0,1,2.0477573371441267,33.18507531349091,91.73901314659155,0.0,0.0,75.84018652544862,0.0,1.0,0.95,1.0,12.547857876507615,14.78719006880312,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:50:00,5,1.8727346938065157,33.18421896022187,0,83.77530641927633,1,0.95,1.0,1,2.0802510822984184,33.57709470970625,91.85722624391911,0.0,0.0,81.54711839498133,0.0,1.0,0.95,1.0,13.140536061235132,11.533248546008792,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:00:00,6,1.8577544586123131,33.13535393078742,0,64.50816692502828,1,0.95,1.0,1,2.0060279306661153,33.13788470070567,92.68653647461302,0.0,0.0,66.6900237788459,0.0,1.0,0.95,1.0,12.625199285672588,16.237574719373363,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:10:00,7,1.82185477110924,33.09389682122562,0,80.9551807092351,1,0.95,1.0,1,1.9096348968366288,32.74246110930621,90.97492517346808,,0.0,80.86499801649038,0.0,1.0,0.95,1.0,12.89523264731735,13.59387908915405,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:20:00,8,1.768649650023288,33.05992709830789,0,61.06494052326486,1,0.95,1.0,1,1.7350880255555639,33.00185844463988,91.93070126708265,0.0,0.0,,0.0,1.0,0.95,1.0,13.039340029796183,12.854017331543428,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:30:00,9,1.746266943621259,33.03350987666075,0,63.66717342621857,1,0.95,1.0,1,1.6251782610600003,33.32051927452666,91.79166156245961,0.0,0.0,60.33555754624038,0.0,1.0,0.95,1.0,12.836640798998687,14.623252273189422,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:40:00,10,1.7337387687795462,33.01469579395134,0,67.17247382014494,1,0.95,1.0,1,1.7386885822020208,33.02553031381907,90.8737326178994,0.0,0.0,68.61629370025615,0.0,1.0,0.95,1.0,13.508902400058648,15.140570036756783,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:50:00,11,1.7313747516629765,33.00352091382292,0,61.95503899216717,1,0.95,1.0,1,2.119906754546661,32.887959644615286,91.17493444837679,0.0,0.0,60.965582461513726,0.0,1.0,0.95,1.0,12.564234028688684,16.86603835898096,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:00:00,12,1.7528615884997931,33.000006656766544,0,71.41553349909854,1,0.95,1.0,1,1.8774358821269708,33.09209624066844,89.61925076288811,0.0,0.0,72.59027079549313,0.0,1.0,0.95,1.0,12.810824499533384,14.561110478088366,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:10:00,13,1.771802486840818,33.00415975906136,0,71.22717984981489,1,0.95,1.0,1,1.6702629282565296,33.01941279461178,93.58220648528382,0.0,0.0,70.5622607009175,0.0,1.0,0.95,1.0,12.80170867059659,11.759012678903098,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:20:00,14,1.7881090645928555,33.01597225986218,0,72.10018158680595,1,0.95,1.0,1,1.6946412954928944,33.08226345104037,90.19023573669507,0.0,0.0,72.3841219549647,0.0,1.0,0.95,1.0,13.427865872969958,12.33776583031438,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:30:00,15,1.823630481538874,33.03542151645921,0,68.28678709172252,1,0.95,1.0,1,1.920986451902192,32.96376937826459,92.10543865449067,0.0,0.0,68.45810054572277,0.0,1.0,0.95,1.0,12.845111057498553,15.791316630929112,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:40:00,16,1.806466309597542,33.062470247680544,0,63.62427568219895,1,0.95,1.0,1,1.7229279140455396,32.9130736178905,91.65525889103327,0.0,0.0,63.95214685405323,0.0,1.0,0.95,1.0,12.43918368543054,15.733647119033824,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:50:00,17,1.7988215060972554,33.097066605354335,0,82.46634691191369,1,0.95,1.0,1,1.937425117754145,33.3617834891011,92.27322558926727,0.0,0.0,85.53860395423261,0.0,1.0,0.95,1.0,13.3515811257195,17.262667355951073,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:00:00,18,1.775912702842166,33.13914427369358,0,73.13503594875876,1,0.95,1.0,1,1.6041325865538176,33.49060794131525,93.78522505906957,0.0,0.0,,0.0,1.0,0.95,1.0,13.334277985331074,12.964734566446094,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:10:00,19,1.7581540454493976,33.188622596413104,0,72.25308261631682,1,0.95,1.0,1,1.9768336549844483,33.50597658094618,92.49246728991716,0.0,0.0,73.08784691025947,0.0,1.0,0.95,1.0,12.645082810062627,11.923702513481118,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:20:00,20,1.767306304510763,33.24540673133497,0,67.75275439671762,1,0.95,1.0,1,1.8337641713038038,33.05555241854444,92.29225682691936,0.0,0.0,66.30587005126968,0.0,1.0,0.95,1.0,13.774846737911215,15.679868112515928,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:30:00,21,1.742964647434751,33.30938783218607,0,78.05711129538486,1,0.95,1.0,1,1.6613732497992801,33.25818865306111,92.20953297147724,0.0,0.0,75.84948508360411,0.0,1.0,0.95,1.0,13.465851573066644,13.869885726386531,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:40:00,22,1.7394033423591653,33.38044325723932,0,84.50293716186927,1,0.95,1.0,1,1.6988697160564177,33.8720470594723,93.03166968133368,0.0,0.0,84.61506273588803,0.0,1.0,0.95,1.0,12.911572593575983,15.319549330114176,0,0.0,0.0
SYNTH_SHIP_074,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:50:00,23,1.7563512087324704,33.45843680439862,0,62.70052367381176,1,0.95,1.0,1,1.827601076321482,33.78347356324313,93.12234112321799,0.0,0.0,63.108163780833884,0.0,1.0,0.95,1.0,13.294406879285502,12.956773573460907,0,0.0,0.0
