shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:00:00,0,2.408461582572642,33.53589838486224,0,80.60640811524138,1,0.95,1.0,1,2.2819255124360684,33.3701158795444,92.20817554333767,0.0,0.0,80.58981316160907,0.0,1.0,0.95,1.0,12.52670048650664,16.978513450427087,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:10:00,1,2.216925184834568,33.45167590572747,0,69.24197912456582,1,0.95,1.0,1,1.998129170314024,33.315372501399715,90.75668422386036,0.0,0.0,67.0146648281011,0.0,1.0,0.95,1.0,12.774529779590452,14.226448049883537,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:20:00,2,2.112039916014009,33.374255006893144,0,75.18462928829526,1,0.95,1.0,1,1.9311746101817908,32.9524830131906,91.68041818418408,0.0,0.0,77.22463157399825,0.0,1.0,0.95,1.0,12.489761095800795,15.40996423499812,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:30:00,3,2.038985636931041,33.30378409206941,0,63.386096568058456,1,0.95,1.0,1,1.9427358945658488,33.080521526109884,92.69220063507198,0.0,0.0,62.85763404095593,0.0,1.0,0.95,1.0,12.58737876745287,14.65031509347393,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:40:00,4,1.9841332212573521,33.240398242937985,0,64.60628912549002,1,0.95,1.0,1,2.1351744687778376,33.23720783196514,93.21018305542238,0.0,0.0,64.76986376382234,0.0,1.0,0.95,1.0,13.709318087112436,13.163958291584667,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 08:50:00,5,1.924527543640345,33.18421896022187,0,70.70668826014968,1,0.95,1.0,1,1.5922246744825155,33.36030249414892,92.44732932814053,0.0,0.0,73.33656898169254,0.0,1.0,0.95,1.0,13.615550543115038,14.058588596641327,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:00:00,6,1.8699235288943503,33.13535393078742,0,70.03369153836195,1,0.95,1.0,1,1.9666752328552441,33.889070969348516,91.01038880963793,0.0,0.0,70.70151183760338,0.0,1.0,0.95,1.0,13.22761928589342,12.464754385040717,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:10:00,7,1.8709118884986664,33.09389682122562,0,75.93663460154835,1,0.95,1.0,1,1.8597087817144142,32.86598535489943,91.60524419692057,0.0,0.0,77.38706949755507,0.0,1.0,0.95,1.0,12.480720720846096,13.647446656249587,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:20:00,8,1.8490394160212131,33.05992709830789,0,72.80202321985828,1,0.95,1.0,1,2.014479602739391,33.084948948979644,92.05420098896003,0.0,0.0,70.70627070714312,0.0,1.0,0.95,1.0,13.287284545349566,15.1681340995327,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:30:00,9,1.8137941728419347,33.03350987666075,0,69.7246043434121,1,0.95,1.0,1,1.5495193848480782,32.924470025620636,93.13175569292649,0.0,0.0,71.14105291430818,0.0,1.0,0.95,1.0,12.76720731516584,13.47077811859233,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:40:00,10,1.7918230940619686,33.01469579395134,0,72.1164962529021,1,0.95,1.0,1,1.9679807044246251,33.02953104555979,92.64487213896417,0.0,0.0,73.02425929834695,0.0,1.0,0.95,1.0,13.707381961884584,13.70956700008822,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 09:50:00,11,1.8034920458914685,33.00352091382292,0,71.0999038982348,1,0.95,1.0,1,1.80296075729291,32.64970818510094,90.77444624846706,0.0,0.0,72.80822533222133,0.0,1.0,0.95,1.0,12.657657614859163,13.317273176601901,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:00:00,12,1.7735394571208452,33.000006656766544,0,71.99993072328195,1,0.95,1.0,1,1.8528800005602781,32.86384252631028,91.08040246416971,0.0,0.0,71.00904354435474,0.0,1.0,0.95,1.0,12.763677449285282,17.012677072891723,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:10:00,13,1.7698444524146462,33.00415975906136,0,60.598484169239605,1,0.95,1.0,1,1.5507863900724845,32.82851955976604,91.18013945521494,0.0,0.0,62.025708413801084,0.0,1.0,0.95,1.0,13.200619579895866,15.028398666279825,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:20:00,14,1.7640620468371795,33.01597225986218,0,68.3016826121061,1,0.95,1.0,1,1.5444135223406699,32.58368124344862,93.28806940121346,0.0,0.0,67.571020565986,0.0,1.0,0.95,1.0,12.49328955290025,14.383185579089709,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:30:00,15,1.7847787518315825,33.03542151645921,0,80.56735759420215,1,0.95,1.0,1,1.517935880612318,33.2465541675707,92.79952845864341,0.0,0.0,83.28902985767941,0.0,1.0,0.95,1.0,12.548933613385465,15.926717797443851,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:40:00,16,1.7805521688012278,33.062470247680544,0,72.65951721167644,1,0.95,1.0,1,1.784982687818122,32.79772874755381,91.23126098701212,0.0,0.0,73.0811098147291,0.0,1.0,0.95,1.0,12.656372705817766,14.352931565325768,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 10:50:00,17,1.7465053546161584,33.097066605354335,0,62.09477736084796,1,0.95,1.0,1,1.835563884208558,33.29775362681056,93.42239331499776,0.0,0.0,61.27542478457189,0.0,1.0,0.95,1.0,13.71836928950104,15.550682165686872,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:00:00,18,1.7703466005804243,33.13914427369358,0,61.343809500470236,1,0.95,1.0,1,1.667067927386897,33.554324863253306,92.76777576270051,0.0,0.0,63.882894218064756,0.0,1.0,0.95,1.0,13.45582389069151,12.711003319805007,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:10:00,19,1.804600534896211,33.188622596413104,0,78.80561293367364,1,0.95,1.0,1,2.0213745411082438,33.13004913042682,92.53842550803081,,0.0,79.30514769370706,0.0,1.0,0.95,1.0,13.618469856541354,16.011609874350945,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:20:00,20,1.7899292088969252,33.24540673133497,0,61.98669587054746,1,0.95,1.0,1,1.9366040259447495,32.91331559698299,90.85089614754527,0.0,0.0,62.005312034901365,0.0,1.0,0.95,1.0,13.113553876122998,13.337710335465305,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:30:00,21,1.7793913853072523,33.30938783218607,0,80.5041569957861,1,0.95,1.0,1,1.8283367586501256,33.067472929065744,92.5603953230294,0.0,0.0,80.44511535511641,0.0,1.0,0.95,1.0,13.261400823522331,11.90554477423207,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:40:00,22,1.7872761244247881,33.38044325723932,0,79.54434824134921,1,0.95,1.0,1,1.9683471371474286,32.82958752896291,92.30818823502153,0.0,0.0,79.96055356716542,0.0,1.0,0.95,1.0,13.232435426192213,11.723715922138386,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 11:50:00,23,1.7958673900489255,33.45843680439862,0,70.1481345161852,1,0.95,1.0,1,1.6767915156276496,33.031264122256054,92.21285452125001,0.0,0.0,70.42913654086446,0.0,1.0,0.95,1.0,12.485655129278738,15.631770584227528,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 12:00:00,24,1.7830865726619054,33.5432189722769,0,78.04919855884648,1,0.95,1.0,1,1.6992075398495423,33.47385486496932,91.12776493872128,0.0,0.0,80.11180696995679,0.0,1.0,0.95,1.0,12.615472620672334,12.096869092770522,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 12:10:00,25,1.758397488960623,33.63462724676676,0,67.06643331475,1,0.95,1.0,1,1.6698212246549897,33.95948282915264,90.51831836806689,0.0,0.0,66.86551424672876,0.0,1.0,0.95,1.0,13.358721491942955,14.865373521505171,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 12:20:00,26,1.7695221294324044,33.73248641255458,0,74.40365239700144,1,0.95,1.0,1,2.1008848689052444,33.60201422793592,91.96429349244167,0.0,0.0,74.54948221644199,0.0,1.0,0.95,1.0,13.749281251653237,11.938441059271645,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 12:30:00,27,1.7707040922371657,33.836608888980706,0,60.872189689576665,1,0.95,1.0,1,1.7439466692585883,33.88084583043582,92.35838092149699,0.0,0.0,60.691556410432874,0.0,1.0,0.95,1.0,12.629863097108906,12.456394748749965,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 12:40:00,28,1.790788712541836,33.94679508960216,0,61.029533781442524,1,0.95,1.0,1,1.790680242823571,34.40760285052606,90.05782835900798,0.0,0.0,61.75740861417044,0.0,1.0,0.95,1.0,12.771130642945584,15.523231140352857,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 12:50:00,29,1.7838823922366653,34.06283380476853,0,60.66279282947898,1,0.95,1.0,1,1.932724710218578,34.44280597097041,91.10675797614834,0.0,0.0,61.1252916446169,0.0,1.0,0.95,1.0,12.660259903310449,13.871679457968819,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 13:00:00,30,1.7558992856401046,34.18450260647769,0,67.73693841633292,1,0.95,1.0,1,1.8167575025626836,34.14706016291009,91.24544311382753,0.0,0.0,66.43319932667085,0.0,1.0,0.95,1.0,13.042281551561375,13.750777014336455,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 13:10:00,31,1.757787095252693,34.311568274735386,0,62.966152868172244,1,0.95,1.0,1,1.6537780455470472,34.82681629752562,92.45079750534937,0.0,0.0,62.061529284797096,0.0,1.0,0.95,1.0,12.641833196724345,14.836923610518662,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 13:20:00,32,1.7349586206147003,34.44378724460135,0,79.87994754488916,1,0.95,1.0,1,1.7725401125983664,34.09595062943489,90.86880634190753,0.0,0.0,81.67239385197135,0.0,1.0,0.95,1.0,12.736374615949085,15.092228329181392,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 13:30:00,33,1.739819992646614,34.58090607306505,0,81.99997397240718,1,0.95,1.0,1,1.5659114109354175,34.437376366216164,92.96367994159587,0.0,0.0,83.60096305646763,0.0,1.0,0.95,1.0,13.716950807752452,11.936324960018796,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 13:40:00,34,1.7556235167532357,34.72266192485616,0,82.40851319460224,1,0.95,1.0,1,1.9245100006861868,35.0221172201551,93.2223467061036,0.0,0.0,82.22279322524045,0.0,1.0,0.95,1.0,13.81577614018667,15.750862852988908,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 13:50:00,35,1.7700843056674114,34.86878307625854,0,70.38288658077875,1,0.95,1.0,1,1.9649069895188254,34.983813865371985,93.20025498550167,0.0,0.0,72.06494009181621,0.0,1.0,0.95,1.0,13.291211688086126,12.747986958218895,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 14:00:00,36,1.7780334244561633,35.0189894359619,0,66.14784257646517,1,0.95,1.0,1,1.9544007172458202,34.771688033906976,91.83972228019343,0.0,0.0,67.8438778477051,0.0,1.0,0.95,1.0,13.079565688240134,11.21538192626706,0,0.0,0.0
SYNTH_SHIP_063,SCENARIO_9_TRAFFIC_HOT_HEALTHY,2026-06-01 14:10:00,37,1.7647356717303975,35.17299308195291,0,71.71384004677549,1,0.95,1.0,1,1.7183904379635788,35.30027976603798,91.71770445195533,0.0,0.0,73.91890822265756,0.0,1.0,0.95,1.0,13.725417028729757,13.026436703990305,0,0.0,0.0
