shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 08:00:00,0,1.9036621433269802,31.58428994571219,0,82.96110116004964,1,0.9,1.0,1,2.0801813324607092,31.215409651172195,92.72364167430798,0.0,0.0,82.27846812172926,0.0,1.0,0.9,1.0,12.824847669921102,11.232111008510252,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 08:10:00,1,1.8978062328068934,31.906343342999563,0,73.9691147912024,1,0.9,1.0,1,1.8991708181691533,31.84932658012931,89.75648232257046,0.0,0.0,72.12778736263024,0.0,1.0,0.9,1.0,12.881601230929654,15.029377688208024,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 08:20:00,2,1.907813050208899,32.81845379836109,0,70.03035224134827,1,0.9,1.0,1,2.044902343406485,33.17466925161212,92.9494828417425,0.0,0.0,71.78663688353292,0.0,1.0,0.9,1.0,13.505530436704218,13.99493807317325,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 08:30:00,3,1.8802684019688365,32.340633232310395,0,71.7665348608169,1,0.9,1.0,1,1.626185907050179,31.961599687315495,91.37387896008957,0.0,0.0,71.21987228690722,0.0,1.0,0.9,1.0,13.675475895980123,12.776335461999576,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 08:40:00,4,1.886606420656282,32.09716309755664,0,80.82556296994228,1,0.9,1.0,1,2.0338951290388314,32.00193529696098,90.55014529901202,0.0,0.0,82.83931757919873,0.0,1.0,0.9,1.0,13.619797121746107,12.155727475061639,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 08:50:00,5,1.8990697207329894,31.86855875612575,0,63.25935591505481,1,0.9,1.0,1,1.961835886694325,31.50134634835293,93.33040974763153,0.0,0.0,63.38786122933729,0.0,1.0,0.9,1.0,13.18711936911644,11.471565914263246,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 09:00:00,6,1.9000344014339685,32.04350306021466,0,80.85705496478022,1,0.9,1.0,1,1.7825264373237462,31.9858507912539,91.46422111566531,0.0,0.0,76.39729480050435,0.0,1.0,0.9,1.0,13.217350442424294,15.62063243156802,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 09:10:00,7,1.9186660614514668,31.256564433237003,0,83.92055041896941,1,0.9,1.0,1,2.102694600254534,31.000479827504144,91.53879049920374,0.0,0.0,82.8892661026274,0.0,1.0,0.9,1.0,12.537978490360764,10.869675296243509,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 09:20:00,8,1.8846515486565336,31.43609116581509,0,76.56352812868626,1,0.9,1.0,1,1.9123735248377371,30.949144971375606,91.20050823334459,0.0,0.0,76.49799872053815,0.0,1.0,0.9,1.0,12.898502064279613,12.607237999684992,0,0.0,0.0
SYNTH_SHIP_016,SCENARIO_2_HOT_AMBIENT_HEALTHY,2026-06-01 09:30:00,9,1.9019523517467196,30.535726050455455,0,71.40956280725139,1,0.9,1.0,1,1.8878532712465506,30.352044620193766,91.70610804239303,0.0,0.0,74.04952819819707,0.0,1.0,0.9,1.0,13.710036540934388,14.171997609960494,0,0.0,0.0
