shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 08:00:00,0,1.9030560994823775,33.53589838486224,0,84.04463150007723,1,0.6,1.0,1,1.8054287236209852,33.88080043760438,91.751626188239,0.0,0.0,84.19016109864641,0.0,1.0,0.6,1.0,13.551895817809692,8.170873140822957,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 08:10:00,1,2.033964803426875,33.45167590572747,0,83.43260251043412,1,0.6,1.0,1,2.0976535079099485,33.1829473137343,92.12136958815545,0.0,0.0,82.82408823089867,0.0,1.0,0.6,1.0,13.508068449428299,9.185379983993311,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 08:20:00,2,2.1647566840459067,33.374255006893144,0,68.39287075600541,1,0.6,1.0,1,1.9180673766140832,33.938277251445825,90.80475617331635,0.0,0.0,68.1588497477753,0.0,1.0,0.6,1.0,12.757776920103698,8.255383343157677,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 08:30:00,3,2.2473576060611946,33.30378409206941,0,60.20000390696393,1,0.6,1.0,1,2.299338785911762,33.30818693462661,92.05698471383299,0.0,0.0,62.829795385562214,0.0,1.0,0.6,1.0,12.832187705152275,10.055377923007518,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 08:40:00,4,2.3090267910940008,33.240398242937985,0,79.46846171679474,1,0.6,1.0,1,2.071857020513824,32.778599987397165,90.58247282739914,0.0,0.0,81.07702008164458,0.0,1.0,0.6,1.0,13.13666547582849,7.79312033802661,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 08:50:00,5,2.3559612754658694,33.18421896022187,0,79.89740328195735,1,0.6,1.0,1,2.3487493083242486,33.487767661558465,90.54360291339432,0.0,0.0,80.14400255917705,0.0,1.0,0.6,1.0,13.170432919571061,9.761643753996427,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 09:00:00,6,2.388543222716615,33.13535393078742,0,71.5278244556744,1,0.6,1.0,1,2.203620586767339,33.31939878232741,92.21871267670636,0.0,0.0,70.83357790235895,0.0,1.0,0.6,1.0,12.941975831361857,10.400257828189016,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 09:10:00,7,2.3986350846475726,33.09389682122562,0,70.14028854379808,1,0.6,1.0,1,2.2948243925516265,33.553386520260375,90.39676585896564,0.0,0.0,68.65656777550717,0.0,1.0,0.6,1.0,13.500326947675394,10.794348710781662,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 09:20:00,8,2.4440523112505517,33.05992709830789,0,61.18997926507605,1,0.6,1.0,1,2.3937753666446686,33.15480566102713,91.59930342377577,0.0,0.0,63.18266385543015,0.0,1.0,0.6,1.0,13.292749839222047,7.8877686043578255,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 09:30:00,9,2.4840585903035257,33.03350987666075,0,67.8935826516054,1,0.6,1.0,1,2.5256973917550134,32.78746286612497,92.6277827056419,0.0,0.0,68.9135078411184,0.0,1.0,0.6,1.0,12.72859817106148,9.743025954956584,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 09:40:00,10,2.5382721218632662,33.01469579395134,0,78.50130833667437,1,0.6,1.0,1,2.52434313571343,32.75225438880646,90.89116845477582,0.0,0.0,79.33135067226605,0.0,1.0,0.6,1.0,12.736678282552061,8.19574968811586,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 09:50:00,11,2.5798960256647585,33.00352091382292,0,69.72667062182117,1,0.6,1.0,1,2.6251575227631485,33.35865524559352,90.394255314264,0.0,0.0,68.91778808488719,0.0,1.0,0.6,1.0,12.630465362947536,8.91138837311749,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 10:00:00,12,2.625359960283694,33.000006656766544,0,73.47414087270828,1,0.6,1.0,1,2.791168383983282,33.37885975292152,90.14386897509004,0.0,0.0,71.66682174952751,0.0,1.0,0.6,1.0,13.709890883272445,7.8691568706067825,0,0.0,0.0
SYNTH_SHIP_087,SCENARIO_8_DOOR_HOT_AMBIENT,2026-06-01 10:10:00,13,2.6356923727560777,33.00415975906136,0,72.46884072286772,1,0.6,1.0,1,2.382353992089918,33.055522054368595,90.70864595012581,0.0,0.0,72.70648543249527,0.0,1.0,0.6,1.0,12.4376745841388,8.271724539119683,0,0.0,0.0
