shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 08:00:00,0,1.822000429980714,20.40024124071268,0,82.68916184815232,1,0.6,1.0,1,2.073466026822006,20.49831945284193,91.78089947119113,0.0,0.0,84.02777807787514,0.0,1.0,0.6,1.0,12.56843827928618,10.287678395852542,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 08:10:00,1,1.8789396253760657,19.276353916009707,0,66.23230572872187,1,0.6,1.0,1,1.9553463428264817,19.650552032579224,92.96592200795959,0.0,0.0,66.35538803545107,0.0,1.0,0.6,1.0,12.877927685740982,7.149499999867032,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 08:20:00,2,1.9360163716736543,20.931664496846587,0,65.71995413729056,1,0.6,1.0,1,1.9860656874666964,21.242926480123955,91.48998360114525,0.0,0.0,67.65041658306495,0.0,1.0,0.6,1.0,12.698720075413418,9.974030430236171,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 08:30:00,3,1.9907573881696512,19.863111450515262,0,61.924497745719826,1,0.6,1.0,1,1.7459246762553735,19.947400746790724,90.94161459715295,0.0,0.0,61.1551261832627,0.0,1.0,0.6,1.0,12.993910266286798,7.740948117035797,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 08:40:00,4,2.0416693301974678,19.65461390907408,0,83.24244130856432,1,0.6,1.0,1,2.061052507493752,19.687432347455548,92.6632626286025,0.0,0.0,83.56773286403873,0.0,1.0,0.6,1.0,13.228909537499213,9.702811492306159,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 08:50:00,5,2.1039393211878883,19.75180290601228,0,80.20300948911043,1,0.6,1.0,1,2.090405171579457,19.986124886297215,94.38278211995565,0.0,0.0,80.98893848977212,0.0,1.0,0.6,1.0,12.818670919541253,8.80365283620337,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 09:00:00,6,2.0985221084261014,20.41151745722114,0,80.09180192247786,1,0.6,1.0,1,1.904260292616559,20.310782047434103,93.52123836265024,0.0,0.0,78.40367341085752,0.0,1.0,0.6,1.0,13.090263048498796,8.661944712174636,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 09:10:00,7,2.0862916510034624,20.07673484363815,0,64.6642514721509,1,0.6,1.0,1,1.9337128254216538,20.231735636232585,91.07145195266955,0.0,0.0,64.41744798507635,0.0,1.0,0.6,1.0,13.234235488843709,7.950835117722107,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 09:20:00,8,2.1116750988668485,19.926928340564597,0,80.18600387910156,1,0.6,1.0,1,2.0296462576807897,19.917102359499797,91.28906258056595,0.0,0.0,82.26887728266199,0.0,1.0,0.6,1.0,12.828100717372989,9.146167673893514,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 09:30:00,9,2.105903683392791,20.336294839509883,0,82.40228249808733,1,0.6,1.0,1,2.0834219883784217,20.49462426778938,92.67436835253156,0.0,0.0,80.41247397392269,0.0,1.0,0.6,1.0,12.66539755597004,7.551856592011372,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 09:40:00,10,2.1099894295377184,19.482131714595347,0,65.69837906354854,1,0.6,1.0,1,1.940631663855134,19.324775634711415,92.32439041692135,0.0,0.0,65.17235677173036,0.0,1.0,0.6,1.0,13.399712902020243,10.208314052018812,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 09:50:00,11,2.1250501003858435,19.658152308106718,0,70.6776947156564,1,0.6,1.0,1,2.0264651026682197,19.376945603439722,90.14264567735283,0.0,0.0,73.32472511705048,0.0,1.0,0.6,1.0,12.84332710784989,9.043369533780595,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 10:00:00,12,2.1486267084902173,19.966529262881515,0,60.173803263279765,1,0.6,1.0,1,2.411845835787872,19.3419504405164,93.47351630555471,0.0,0.0,61.631537298538866,0.0,1.0,0.6,1.0,12.993750993725099,7.342449863730834,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 10:10:00,13,2.1234307060703963,19.953149862733987,0,72.76868256443915,1,0.6,1.0,1,2.030002530605204,19.827706952531205,90.52640656113708,0.0,0.0,,0.0,1.0,0.6,1.0,13.689810591939583,7.990924238950934,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 10:20:00,14,2.0934099464230895,19.12674935641966,0,62.99663418334207,1,0.6,1.0,1,2.164299568785046,19.20355827671382,92.84257606431088,0.0,0.0,61.49099734599701,0.0,1.0,0.6,1.0,13.011793554328019,8.454334986159054,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 10:30:00,15,2.112942099804636,19.643561322659217,0,68.4403792850907,1,0.6,1.0,1,2.0607401368601104,19.703128831528105,90.3962218831342,0.0,0.0,69.31191229988968,0.0,1.0,0.6,1.0,12.849148140402063,9.449785064390397,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 10:40:00,16,2.11556768911124,19.800289859430226,0,72.96976554358415,1,0.6,1.0,1,2.143293107665471,19.542782525375863,92.52695834574213,0.0,0.0,73.88111584008118,0.0,1.0,0.6,1.0,13.018953746932423,9.578488921357938,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 10:50:00,17,2.1290089659406672,20.117554501344287,0,77.57547397237944,1,0.6,1.0,1,2.155985778749876,20.017098819631453,93.78151390471977,0.0,0.0,77.50457699343593,0.0,1.0,0.6,1.0,13.578363631696655,8.37423338395321,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 11:00:00,18,2.120230692767537,20.086381936637647,0,84.06118237355278,1,0.6,1.0,1,2.083102897434811,20.064051907907633,92.44032605839938,0.0,0.0,85.65803539059283,0.0,1.0,0.6,1.0,13.535165890450385,9.738404551068362,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 11:10:00,19,2.1119685444189553,19.969862106112704,0,66.2945573956341,1,0.6,1.0,1,1.8829857651642934,19.952490633911367,92.65053191801012,0.0,0.0,66.4953288770031,0.0,1.0,0.6,1.0,12.814310852628738,10.439653683036052,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 11:20:00,20,2.1273233983475195,19.104483591268135,0,67.12101235943669,1,0.6,1.0,1,2.049916689114913,19.13331982435043,91.34673961377368,0.0,0.0,65.55728504809598,0.0,1.0,0.6,1.0,12.55539521858043,8.624440793060945,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 11:30:00,21,2.139480427420044,20.114593362044143,0,60.92217368386332,1,0.6,1.0,1,2.2696451810456773,20.199503023662707,90.44131578744442,0.0,0.0,61.80042887515119,0.0,1.0,0.6,1.0,12.433891374654314,10.793739789659496,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 11:40:00,22,2.147027696617278,20.229020829792514,0,61.28696878124973,1,0.6,1.0,1,2.358429812645115,20.91869026687829,91.41661989463442,0.0,0.0,58.76423829354989,0.0,1.0,0.6,1.0,12.646358054075916,7.328816705066165,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 11:50:00,23,2.1404938569004854,21.508520328223952,0,66.96616160591529,1,0.6,1.0,1,1.8504421117343515,21.14630157873004,90.71868113497212,0.0,0.0,67.99009646060101,0.0,1.0,0.6,1.0,12.574391523160992,10.558237511403975,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 12:00:00,24,2.1423060202330135,20.265500957469023,0,63.622371802280576,1,0.6,1.0,1,2.199667482160621,20.31543661993294,92.27899223365863,0.0,0.0,61.26743129579456,0.0,1.0,0.6,1.0,12.712378840901925,7.743700318258013,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 12:10:00,25,2.124837852135046,20.603863385516256,0,72.23631900693907,1,0.6,1.0,1,2.0688279618785606,20.25179232341262,92.60864972664491,0.0,0.0,73.80911541470047,0.0,1.0,0.6,1.0,12.724362951613891,9.031434942430685,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 12:20:00,26,2.1603898384503246,21.122360287394777,0,65.94093859981,1,0.6,1.0,1,2.102234604459927,21.20811990461225,92.09387203231154,0.0,0.0,64.6651039118167,0.0,1.0,0.6,1.0,12.927000688749146,8.128488226962414,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 12:30:00,27,2.160581573291124,21.031037872906776,0,78.20540871529649,1,0.6,1.0,1,2.264795727918105,20.712789834156546,88.27831881130322,0.0,0.0,76.90007385208122,0.0,1.0,0.6,1.0,12.921027465544386,8.530643237757124,0,0.0,0.0
SYNTH_SHIP_001,SCENARIO_4_DOOR_OPENING,2026-06-01 12:40:00,28,2.2077944596029457,21.466654712652897,0,75.83824276902237,1,0.6,1.0,1,2.374099996690382,21.712799367012106,92.19558234170289,0.0,0.0,77.35102400619024,0.0,1.0,0.6,1.0,12.698631587472349,10.337711117052773,0,0.0,0.0
