shipment_id,scenario_name,Time,step_index,true_cargo_temp,true_ambient_temp,true_door_open,true_vehicle_speed,true_compressor_on,true_duty_cycle,true_compressor_effectiveness,true_power_available,observed_temp,observed_ambient_temp,observed_humidity,observed_door_state,door_open_duration_min,observed_vehicle_speed,vehicle_stationary_duration_min,observed_compressor_state,observed_compressor_duty_cycle,observed_compressor_effectiveness,observed_battery_voltage,observed_refrigeration_current,is_traffic,risk_level,y_next_60_R2
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 08:00:00,0,2.331556036970542,23.0542666217521,0,78.03194131119903,1,0.6,0.2,1,2.704204508839811,22.70940783505273,91.50242983842165,0.0,0.0,77.80071947109676,0.0,1.0,0.6,0.2,12.9450313100588,8.394856969035269,0,0.0,0.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 08:10:00,1,2.5593247834234774,22.248961601723867,0,71.97644091985582,1,0.6,0.2,1,2.7915767639931244,21.92433343033485,92.05482817611271,0.0,0.0,70.06468964862589,0.0,1.0,0.6,0.2,13.037188493486465,9.223337626181944,0,0.0,0.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 08:20:00,2,2.7359887892367056,21.62682349675257,0,69.22181246815734,1,0.6,0.2,1,2.6976289471673263,21.991263948743264,89.68113585720383,0.0,0.0,70.82994299685211,0.0,1.0,0.6,0.2,13.051411587890811,7.887532571438904,0,0.0,0.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 08:30:00,3,2.9303538163715377,21.8917321584862,0,71.71256470199756,1,0.6,0.2,1,2.7496956636566487,21.842493677503256,92.0605368224963,0.0,0.0,72.92873590011503,0.0,1.0,0.6,0.2,13.684272672762827,9.262765058162174,0,0.0,0.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 08:40:00,4,3.0981932659791616,21.872988519651248,0,62.78062653654468,1,0.6,0.2,1,3.018051446503134,21.59817125298135,90.53861566704762,0.0,0.0,62.85536840641081,0.0,1.0,0.6,0.2,12.50164512349361,6.90985427102833,0,1.0,0.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 08:50:00,5,3.25343830166258,22.31215839482751,0,83.07560988908942,1,0.6,0.2,1,3.3230487850144663,22.216395887568723,90.7227431394912,0.0,0.0,81.89305152307267,0.0,1.0,0.6,0.2,13.670704430057384,7.487203564176161,0,1.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 09:00:00,6,3.409574503598745,20.76249535904007,0,61.70861322217041,1,0.6,0.2,1,3.4118890952552507,20.926227062150378,90.13088518043632,0.0,0.0,62.57898074015497,0.0,1.0,0.6,0.2,13.545930408442075,10.6077030735187,0,1.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 09:10:00,7,3.536221044313949,22.50247123761094,0,84.96588511703615,1,0.6,0.2,1,3.6863404763887524,22.27626124928993,91.57884539573416,0.0,0.0,84.64340666788956,0.0,1.0,0.6,0.2,13.294249400423015,7.612844983115405,0,1.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 09:20:00,8,3.6928522908263273,21.996840344432314,0,76.32022751448383,1,0.6,0.2,1,3.81061350510949,22.11914456124254,88.6286433321924,0.0,0.0,75.1635046380585,0.0,1.0,0.6,0.2,12.909660551196406,9.76643913018863,0,1.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 09:30:00,9,3.8176876388494794,20.964275078504166,0,62.33683184640013,1,0.6,0.2,1,4.007489046978841,20.670775612282483,88.81040784159018,0.0,0.0,61.85079026158181,0.0,1.0,0.6,0.2,13.807785869995335,9.796503459757876,0,1.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 09:40:00,10,3.925717504825691,21.89131372293661,0,68.78125909088692,1,0.6,0.2,1,4.021453243119011,21.36639837946263,89.44349177094892,0.0,0.0,67.30756335475097,0.0,1.0,0.6,0.2,12.696456408543334,9.063532996525128,0,1.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 09:50:00,11,4.04284370895544,21.734327566053473,0,66.50822831141194,1,0.6,0.2,1,4.022354835874858,21.298221468598356,89.92665982480493,0.0,0.0,67.91978031083788,0.0,1.0,0.6,0.2,12.875459944055374,7.24930567777975,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 10:00:00,12,4.184121968464325,21.3725876200688,0,80.21776673106994,1,0.6,0.2,1,4.062822347454401,21.946475797023723,89.08688039616223,0.0,0.0,80.01457209036083,0.0,1.0,0.6,0.2,13.358708007074714,8.592465242483854,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 10:10:00,13,4.302758995456793,21.873659738429936,0,64.48753833013376,1,0.6,0.2,1,4.468161410162838,21.808094852936723,89.91927528552681,0.0,0.0,65.53900329253587,0.0,1.0,0.6,0.2,13.72371888703647,8.03384945076858,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 10:20:00,14,4.42649519754129,21.2432126416974,0,62.457426496362864,1,0.6,0.2,1,4.534672125324134,21.135505089487992,89.20292001603704,0.0,0.0,63.43092241494994,0.0,1.0,0.6,0.2,12.435017198182004,8.05520660825918,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 10:30:00,15,4.529324400627007,21.634624544301605,0,71.50701604479548,1,0.6,0.2,1,4.622838752526105,21.68957512665911,89.59166609339368,0.0,0.0,70.54448898622476,0.0,1.0,0.6,0.2,12.434962510333962,10.560348125763744,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 10:40:00,16,4.671355777889609,21.000773074168166,0,67.79898746086403,1,0.6,0.2,1,4.744829300899582,21.171776424285472,87.38851892134701,0.0,0.0,68.04881282679402,0.0,1.0,0.6,0.2,13.563752807315984,10.043077145275669,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 10:50:00,17,4.776126683749483,21.914133572162747,0,70.78312432436314,1,0.6,0.2,1,5.012982670471852,22.200491258254576,88.7003324508778,0.0,0.0,70.65246486949118,0.0,1.0,0.6,0.2,12.820230787845972,10.867330015915817,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 11:00:00,18,4.903977650510438,22.086859624760308,0,81.21623511623798,1,0.6,0.2,1,5.047020840752771,22.092030372821753,88.51060012154089,0.0,0.0,81.7651957093924,0.0,1.0,0.6,0.2,13.017026686972367,8.86969717613735,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 11:10:00,19,5.0075732553823515,22.410055136786738,0,77.03113382859246,1,0.6,0.2,1,4.940029966338967,22.282355107920168,87.66956005323901,0.0,0.0,76.94984261847888,0.0,1.0,0.6,0.2,13.757178482818784,7.730067487888691,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 11:20:00,20,5.072624612676379,22.60079497301931,0,72.5909600521503,1,0.6,0.2,1,4.918992230831671,22.83715428359022,86.91480756983316,0.0,0.0,72.91502813800469,0.0,1.0,0.6,0.2,13.669912630052096,7.944279668945722,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 11:30:00,21,5.140999407207235,22.14259329279796,0,82.34669932584741,1,0.6,0.2,1,5.079804932974849,22.87603359572656,87.62087851053747,0.0,0.0,81.28908669216432,0.0,1.0,0.6,0.2,13.141399715546358,8.778765187690848,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 11:40:00,22,5.24082290350044,21.82519626174399,0,61.16812596925993,1,0.6,0.2,1,5.392868279834938,22.182406549215603,87.0103986455447,0.0,0.0,59.997825334601515,0.0,1.0,0.6,0.2,13.538102692901226,9.892536629648802,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 11:50:00,23,5.364924005027191,22.27796226069695,0,64.20000579149205,1,0.6,0.2,1,5.397460505551593,22.559513725848465,86.78963416960562,0.0,0.0,65.03989404614178,0.0,1.0,0.6,0.2,12.764744434563298,7.606565508657088,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 12:00:00,24,5.495766010548473,23.386178273150453,0,67.24873449952678,1,0.6,0.2,1,5.527561692415241,23.216295689887758,86.37448633835906,0.0,0.0,68.52146543380263,0.0,1.0,0.6,0.2,13.612393821516765,7.526939272222361,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 12:10:00,25,5.625975263350655,22.0508903617598,0,76.19479449028381,1,0.6,0.2,1,5.531362150396179,22.430863146911243,85.90195569718198,0.0,0.0,76.06875737854895,0.0,1.0,0.6,0.2,12.35903668153403,9.356771576378115,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 12:20:00,26,5.738434285259532,22.124564525607237,0,72.99109469181542,1,0.6,0.2,1,5.972850520287062,22.2760319679991,86.78008258460255,0.0,0.0,72.55690605396988,0.0,1.0,0.6,0.2,13.272765158115886,7.20695193017028,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 12:30:00,27,5.82068603367211,23.061221655526474,0,78.99997907487463,1,0.6,0.2,1,5.731263582741745,23.574768204281604,86.81307651396943,0.0,0.0,78.70617887214449,0.0,1.0,0.6,0.2,13.317261008932027,10.552579062514035,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 12:40:00,28,5.935012034745466,22.486645212695407,0,76.20630699546604,1,0.6,0.2,1,5.824625782512894,22.78497057020926,86.77086475504561,0.0,0.0,74.51363889441157,0.0,1.0,0.6,0.2,13.176587110813763,8.40384126924692,0,2.0,1.0
SYNTH_SHIP_056,SCENARIO_11_RECOVERY,2026-06-01 12:50:00,29,6.041834961295438,22.752283577125638,0,61.03374187418094,1,0.6,0.2,1,5.951736352305292,22.350286681460737,84.96766212278756,0.0,0.0,64.42114305699239,0.0,1.0,0.6,0.2,12.471077009618577,10.188477405384944,0,2.0,1.0
